text,label
chất xấu  không đáng tiền,1
chất lượng sản phẩm rất kém shop phục vụ rất kém màn khi gấp bị méo mó ko gấp lại được cũng ko quay về hình dáng ban đầu,1
ốp ko cắm đc sạc vì vướng cạnh mỗi lần sạc lại phải tháo ốp ra,0
váy ko có nút cổ áo nhỏ không mặc vào được dù bên dưới vừa,1
hàng như cc về không kết nối được mong mọi người đừng mua mất tiền,1
dùng được liên tục 3 tiếng,1
sản phẩm tệ màn dễ bám vân tay dán xong hiện bóng mờ gì đó trên màn hình cả 2 miếng  1 miếng hiện rõ quá nên phải bỏ 1 miếng dán tạm đc những vẫn kém kính dán không khít nên không phải là kính 5d  hở nhiều nên phải dùng keo dán,1
đóng gói chắc chắn tư vấn nhiệt tình nếu dùng ok mình sẽ tiếp tục ủng hộ,0
giày đi êm nhưng mà quai hơi ngắn ạ  như hình  chất lượng sản phẩm tuyệt vời thời gian giao hàng nhanh,0
chất lượng sản phẩm rất kém cham soc lai cang kem dung mua tren shop nay nha,1
giống như ảnh,0
giao sai màu và có rạn nứt trên lens hợp đóng gói bị méo dể,1
bình dùng thích lắm ạ núm mềm có van chống sắc lượng sữa xuống vừa phải bé nhà mình rất hợp tác quả là bình thần thánh như các mom giới thiệu shop phục vụ rất chu đáo đóng hộp rất chắc chắn và đẹp,0
đợt này bị hụt cân điện tử cầm tay nhưng vẫn rất hài lòng với các sản phẩm và cách phục vụ của shop cho shop 5 sao,0
đóng gói sản phẩm k tốt,1
màu xinh ạ thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh đóng gói sản phẩm rất đẹp và chắc chắn,0
thiết kế viền màn hình và cạnh bàn phím dầy quá,1
đóng gói sản phẩm rất đẹp và chắc chắn ghế dùng rất thích sẽ ủng hộ shop nhiều hơn,0
ko hài lòng đặt 1 đường gởi 1 kiểu,1
chất lượng sản phẩm rất kém máy chạy rất yếu đặc biệt là thái độ phục vụ shop rất tệ inbox hỏi chỉ rep đơn giản thế à và thôi k nói j nữa riêng thái độ phục vụ của shop đã khiến ngta không hài lòng rồi ít nhất thì cũng rep 1 câu đầy đủ chứ đằng này thật sự như kiểu bán xong hàng là dchết,1
giày đẹp  giao hàng nhanh thiếu giấy gói box k đúng của giày điều này shop cần lưu ý hơn,0
ngang áo to mà dài áo cộc,0
sản phẩm ok  nhung giao sai màu r,0
đóng gói sản phẩm rất đẹp và chắc chắn sản phẩm cũng ok,0
chất lượng sản phẩm tuyệt vời đã vào xem video load rất nhanh và ổn định,0
không có nhãn mác shop giải thích vì là phomai loai 5kg được chia nhỏ ra để bán thì ít nhất shop dán 1 cái nhãn riêng để khách biết là hiệu j và hạn sử dụng là ngày nào để yên tâm sử dụng xem như là cam kết của shop là hàng chính hãng và có date đàng hoàng đây là góp ý chân thành,1
đồ dỏm,1
thời gian giao hành rất nhanh và chất lượng sp rất tốt,0
chất lượng sản phẩm rất kém gui may qua cu mat uy tin wa chac ko co lan sau nua dau wa te,1
hy vọng qua những sự việc này  pháp luật nên xử nghiêm để tạo làn sóng răn đe cho những người chưa hiểu tính nghiêm trọng của những sự việc tương tự,1
chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt,0
chất lượng sản được đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh ko có phiếu bảo hành chỉ  có một mức,0
giao hàng nhanh gói hàng cẩn thận chắc chắn chất son dưỡng mướt mịn nói chung là ok cho 5 sao luôn,0
main lỗi  gủi bảo hành quá lâu  gọi mấy cuộc điện thoại vẫn chưa nhận được hàng  shop làm ăn quá chán,1
date mới  bánh ngon  chất lượng sản phẩm tuyệt vời rất đáng tiền,0
chất lượng sản phẩm tuyệt vời đồ rất đẹp vải dày min  rất đáng tiền,0
trước mắt hài lòng  để về lâu dài xem thế nào,0
dép trong hình thì đẹp ngoài kg dep lắm,1
sản phẩm phần túi zip không còn tốt hạt chia bị rơi ra ngoài phần khoá zip khoá zip không chắn chắn nữa  ko biết có phải như vậy nên đc sale ko,1
sản phẩm này mình dùng chưa thấy gì nổi bật chạy máy bước làm sạch bông cũng ko đen như quảng cáo shop rất nhiệt tình và ship hàng rất nhanh dù có gửi nhầm hdsd tiếng việt của máy hada crie,0
giay hoi cung tam duoc,0
shop phục vụ rất kém hủy ngay sau 5p nhưng shop ko cho hủy có trao đổi lại và ok rồi nhưng vẫn ko huỷ v mình mua rồi nhưng vẫn phải nhận vì đã chuyển tiền để năm sau dùng vậy,1
date dài đóng gói ok,0
shop phục vụ rất tốt dù hơi chậm tí,0
rất đẹp hình to bìa cứng cáp chắc chắn chim ưng lắm nạ giao hàng siêu nhanh đóng gói quá chắc chắn,0
chất lượng sản phẩm tuyệt vờigiaohàng nhanh khủng khiếp đúng hàng nha h,0
tôi,0
giày hơi nặng nhưng đẹp lắm   đóng gói sản phẩm rất đẹp và chắc chắn có miếng xốp bên trong cho 5 sao về chất lượng phục vụ còn độ bền thì cần thời gian xem xét,0
nồi ninh rất nhừ mà đóng gói rất chắc chắn vừa với túi tiền,0
hu nho xay dc rat it tieu ko nen mua haizzzzz rat hoi han khi mua sp nay,1
pin nhanh hết,1
bộ phím số không xài được loạn phím hay bị mất kết nối với máy tính,1
chất lượng tốt nhưng giao sai size hi vọng lần sau shop để ý,0
nói gì thì nói mình lương tháng 21tr cũng không thích mua iphone đắt dùng ít năm rồi chán lại muốn thay cái mới để những đồng tiền lo việc khác còn hơn,1
đang sử dụng dc 4ngày hết 1tuýp mình sẽ cho kết quả ở bl đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn,0
phục vụ hơi ngơ ngơ gọi 1 loại đưa 1 loại aizz tốc độ đưa món không nhanh mấy mặc dù nhà hàng có 3 bàn thôi,0
đùa chứ mua đk 1 tuần thỳ 7 lần chết  thay pin r cũng k đk  quá chán,1
chất lượng sản phẩm tuyệt vời giày đẹp mọi ng nên mua,0
giao hàng sai thì nhanh đổi hàng thì lâu,1
sữa chất lượng my˜ gia´ việt nam cảm ơn shop se˜ tiếp tục mua sữa của shop,0
mới dùng thấy ok so với giá cảm thấy hài lòng,0
mấy con ốc đem về luộc mà ăn chứ để nó bám vào loa kiểu ấy mất thẩ mỹ quá,1
giày đi yếu lắm,1
bat song hoi kemgiao hang nhanh,0
máy k dùng được phải bỏ  phí tiền,1
giao hàng sai đặt vớ e bé mà ra vớ người lớn vớ mỏng,1
sản phẩm ok giá phải chăng,0
mình đặt size 39 giao hàng size 36 lừa gạt khách hàng à mua online nên mình hk mún mất time để làm khó nhau mình nghĩ các bạn chỉ bán hàng dc 1 lần cho mỗi kh chẳng thể nào dc lần 2 đâu cho ve nhé,1
kết hợp tập thể dục và dùg đều đặn bữa ăn lành mạnh herbalife mình đã giảm được 25kg trog vòg 2 tháng😍☺️,0
mua sản phẩm thích nhất là shop có tâm nhiệt tình và vui tính điều đặc biêt nữa là giày như hình đẹp ok ok  ai mua thì lẹ lên,0
chất lượng sản phẩm thì khỏi nói ạ  e mua tặng ny vì bạn ý thích miếng pad của e quá cứ đòi e cho  miếng pad e mua của chị cũng hơn năm rồi vẫn như mới luôn ạ  luôn ủng hộ chị yêu ♥️,0
sach rat dep,0
gối ôm này rất kém chất lượng gối thì đắt mà mềm ko tưởng tượng được ôm ko được gì hết mỗi lần giặt xong bao lại cũng khổ vì ruột ít quá ko thẳng để bao được nói chung quá tồi,1
kem thẩm thấu nhanh mướt mùi thơm thoang thoảng dịu nhẹ thơm mùi sữa,0
lay khong dung hang nt ko them tra loi chất lượng sản phẩm rất kém,1
12 cái 1 cái bị lỗi k đổi đc,1
đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh đợi thời gian mình dùng thử sẽ cho shop biết kqua nha hihi,0
luôn hài lòng,0
hàng về nhanh giày đẹp  chất lượng sản phẩm tuyệt vời rất đáng tiền thời gian giao hàng rất nhanh,0
đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt  thời gian giao hàng rất nhanh,0
mình vừa mở ra son đã gãy dính vào nắp từ bh k biết hic k biết do quá trình vận chuyển hay bị từ trc nữa,1
mình có đặt hàng trước bản có thiệp nhưng mình không nhận được thiệp mong tiki xem lại đơn hàng,1
shop làm ăn k có uy tín nhé gửi hàng về thì đúng nhưng mà kích cơ thì k mình đã liên hệ lại với shop yêu cầu trả lại hàng shop để nhận lời nhận lại nhưng mấy ngày sau mình gọi hỏi shop nhận được hàng chưa thì k thấy shop tl và mình đã kiểm tra thì shop từ chối nhận hàng từ bên mình mọi người nhé làm ăn phải có cái uy tín 1 chút thì mới có khách,1
mẫu đẹp y hình,0
đúng màu đúng hình rất đẹp mà còn rẻ nửa,0
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,0
tôi ủng hộ quan điểm của ông nguyễn đức kiên  phó chủ tịch quốc hội,1
mình mua 5 thảm có 1 thảm bị rách  báo lại chủ hàng ko nói gì   chất lượng sản phẩm rất kém shop phục vụ rất kém,1
hàng ko có hóa dơn chứng từ hàng chỉ giống hình ảnh mô tả thực ra tính năng ko khác phần mền máy trung quốc tí nào cả thất vọng,1
mình vẫn không hiểu quyển này hot ở điểm nào khi mà lời văn thì nhạt nhẽokhông có điểm nhấn và sức hút thật sự đây là lần đầu tiên mình đọc tản văn và quá thất vọng nếu mà ai đang thất tình thì đừng nên đọc quyển này làm gìchỉ tổ buồn thêm mà thôicuốn sách có rất nhiều điểm trừnội dung không có giá trị gìđọc mấy trang đầu mà mình không tài nào ngấm nổi buồn cũng không ra buồn mà vui cũng chẳng nổi nội dung thì quá chán rồichỉ xoay quanh một cặp đôi chia taysau đó thì buồnvậy thôi chả  có gì đặc sắc cả con bạn mình nó nằng nặc đòi mua và vì thế mình cũng bị kéo theonghe nói cuốn này hot lắmcũng kì vọng nhiều xong rồi cũng chẳng muốn đọc nữamình chưa đọc đến 12 quyển sách thì bỏ nếu nói với một số bạn kiểu kiểu mình gọi là đọc nhiều sách rồi  sách văn học ấy thì chắc quyển 0 sao luôn chứ chẳng 1 sao đâu 1 cuốn sách không có giá trị về nội dung và ý nghĩa chắc chỉ xoay quanh 2 chữ thất tìnhlời văn nhạt nhẽokhông sức hútchi ít nếu viết sách vè tình yêu thì phải cho người đọc hiểu được mạch cảm xúc trong đấycòn đỉm cộng chắc ở mỗi cái bìa mua vè rồi cũng chẳng dám bándám cho ai vì không muốn người khác đọc một cuốn sách vô nghĩa,1
đồng hồ đẹp lắm từ dây cho đến mặt kính đóng gỏi sản phẩm chắc chắn giao hàng rất nhanh ❤️,0
giao hàng wá chậm,1
dép đẹp nhẹ đi êm rất đáng tiền,0
bỉm dùng thích lắm bé mặc thoải mái cực,0
chất lượng tốt xay cũng tương đối ổn nhưng cũng ko được nhuyễn cho lắm,0
giày ik trong hình hay khác vậy tôi đặt mèo xanh sao ra mèo đen,0
mau hết pin hàng đã sửa chửa đồ tq tệ 1 sao,1
chưa sử dụng nhưng cho 5s đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh,0
giao hàng thiếu đôi giầy mà ko tra,1
sao ko thấy hạn sử dụng sp,1
đóng gói sản phẩm rất đẹp và chắc chắn shop báo lại với bên nhà sản xuất đi nhé chỉ đc khoảng 240 tờ thui k đủ 300 tờ như ghi trên bao bì đâu,0
sản phẩm quá chán là đc hai lần thì hỏng nói chung k nên mua chủ shop rất nhiệt tình nhưng sản phẩm k thể dùng đc  rất không đáng tiền thời gian giao hàng rất chậm chất lượng sản phẩm rất kém,1
htc nghĩ sao với vị thế của hãng mà tự tin áp mức giá này htc 10 có thể là một chiếc phone tốt nhưng với giá bán này doanh số sẽ thảm hại,1
ưng  😍😍,0
giao nhanh hộp đẹp ❤️❤️,0
giày y hình form rất đẹp  chất lượng tốt ủng hộ shop,0
vừa mua em này cho con s6 nhà em công nhận tốc độ nhanh kinh thật,0
sp ok giá hợp lý,0
tạm đc chứ hok ưng ý cho lắm tiền nào của nấy thui,1
chất lượng sản phẩm rất kémhàng fake  khuyên mọi người k nên mua,1
bàn phím vuốt học hỏi từ samsung ok hết nhé mình chưa xài bb full cảm ứng nên ko rõ nhưng q10 xài rồi thì quả thật chẳng làm được j nhiều ngoài nghe gọi lướt web dùng trình duyệt của bb vẫn bị đơ,1
chất lượng sản phẩm tốt chắc chắn shop nhiệt tình chu đáo😇,0
1qua dứa 1 củ cà rốt  dc rất nhiều nước bã kiệt nước  còn zai rất thích cảm ơn shop giá rẻ hơn thị trường nhiều,0
chất lượng sản phẩm tuyệt vời hài lòng tuyệt đối100 ok,0
đồng hồ này vài chục k là cùng đẩy giá lên rồi sale dữ quá mất niềm tin mua đồng hồ rẻkaka,1
chất lượng sản phẩm tuyệt vời  rất ngon và ngậy  sẽ ủng hộ nhiều,0
phân loại xanh và hình gthieu là xanh nhạt mà gởi hàng xanh đậm dù mình đã sợ shop gởi k đung màu đã chat riêng mà cũng vậy k hài lòng,1
chất lượng sản phẩm tuyệt vời vị thom ngọt nhẹ dể an  be an rat nhanh  thank shop,0
giòn v o mặnngon,0
đặt 2 nhưng shop gữi 3 😘😘,0
shop giao hàng nhanh đóng gói cẩn thận sản phẩm đúng như mô tả cám ơn shop,0
chuột không xài đc,1
mới dùng 1 ngày đã hư,1
không trắng tí nào đóng gói ok,0
giao về hư chân,1
điểm cộng  em mua 2 đôi được tặng một đôi tất hàn quốc xinh xinh  chủ shop nhiệt tình  trả lời chat nhanh  thời gian giao hàng tốc độ sấm sét,0
giày đẹp lắm mấy bạn ạ thật sự rất đáng tiền lưỡi giày dày chứ không mỏng như các hành f1 khác đi rất thoải mái nhân viên cũng nhiệt tình nữa mình đã mua 3 lần và tổng là 5 đôi tại đây rồi  mua không hối hận đâu thật sự,0
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền shop phục vụ rất tốt thời gian giao hàng rất nhanh,0
nếu được cho 0 sao luôn mua 2 combo là 4 bịch bỉm mà gửi có 2 gói nt bảo là để kiểm tra lại xong ko làm gì ăn hai bịch bỉm hơn 1tr đồng của con ngta như lừa đảo lấy tiền tốt nhất mọi người ko nên mua shop này để khỏi bị mất tiền như mình  đóng gói sản phẩm rất kém,1
giao thiếu 15 miếng k thèm phản hồi khách,1
mua ve ko dam mang luon quai dep chiec lon chiec nho hoi doi sp lai ko thay shopee tra loi ko hai long,0
giao hàng nhanh và gói hàng rất tốt nhen,0
chưa dùng nhưng thấy bao bì tốt đóng gói cẩn thận đúng hàng nội địa giá rẻ nữa vote shop 5,0
sp xấu,1
tôi chỉ sử dung vài lần thì bị gãy thân đèn rất yếu ớt độ sáng ko đủ để đọc sách,1
sản phẩm mới dùng chưa đc 1 tháng đã hư rui,1
chất lượng sản phẩm rất kém cái đồng hồ đồ chơi trẻ con này mà có giá 1000k á vcl rất không đáng tiền,1
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt shop phục vụ rất tốt thời gian giao hàng rất nhanh,0
chất lượng sản phẩm rất kém mới mua về bị hỏng k dùng dk,1
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn son có mùi thơm dễ chịu và mướt tặng kèm cả son dưỡng có thông tin về hàm lượng chì trong son đạt yêu cầu nữa,0
nội dung sách thì xin không bình luận mình không thích dịch vụ của tiki do bao kiếng thì dính keo gáy trang sách bị quăng góc đây là lần thứ 2 bị điều này xin lỗi chắc không ủng hộ ở tiki nữa,1
chất lượng sản phẩm tuyệt vờirất hài lòngnhưng bị 2 quần nhỏ,0
đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời ngon lắm chị ạ,0
gửi thiếu hàng nhắn tin k trả lờinhư lừa đảo,1
chất lượng kém dây dễ bị đứt,1
máy êm dùng tốt mình k bit cách sử dụng shop nhiệt tình hướng dẫn vote 5 sao,0
sửa kém chất lượng có mùi hôi lạ ko giống như sửa mua ngoài cửa hàng  đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn,1
rát kinh khủng khi  lấy đc mụn nhưng rát đến nổi để lại thẹo,1
chat lieu day min nhung gui lon mau cho minh,1
ok dung nhu trong anh,0
hàng đẹp oke giao hàng nhanh,0
mua dùng thì bị ngứa dị ứng hết cả lên ngửi mùi cồn nồng cả 2 vk ck bị dị ứng tùm lum hết lên thực sự bức xúc bán hàng không có tâm hàng fake chắc chắn lỡ bóc ra rồi không đổi trả được đành chấp nhận mất niềm tin vào mấy shop bán hàng rẻ thấy quảng cáo ham quá trời vào mua kết quả thế này,1
hơi khó lắp ráp sau khi bị phồng tay với làm gãy 2 nhựa trong ống chỗ tiếp 2 chân xoay vì ấn mạnh nhựa hơi giòn chút nhưng ko sao vì mình đổi 2 thanh nhựa khác để lắp chân xoay túm lại thì vẫn thấy hài lòng với sản phẩm sau lắp ráp và test thử chức năng máy chưa sấy quần áo rất đáng tiền,0
giày hơi bẩn ở sau gót,0
loa rè không biết có pải do lỗi kĩ thuật hay không thất vọg quá,1
chưa biết có xài dc k đk chiều hôm qua sáng nay nhận dc hàng rồitạm cho 5 sao,0
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất ưng ý với sản phẩm của shop,0
máy nhỏ gọn dễ thương hơi nc phun mạnh,0
mình mua sách cùng với hộp cầu lông hải yến nên tiki để chung vào đấy luôn nhưng sách không được đóng gói gì cả hộp đóng cực kỳ cẩu thả chất lượng sách kém giao hàng chậm,1
dùng k có muỗi xung quang thật nhưng bán kính 20cm thôi k phải dưới 20m như quảng cáo dùng tốt,0
giá cả hợp lý sản phẩm tốt mềm viền lưng bụng cũng mềm nữa giao hàng nhanh,0
e đặt hàng nhưng shop ship thiếu đến 3 món hàng của e shop kiểm tra lại giúp e đi ạ,1
chat luong duoc nhung cach phuc vụ ko hài lòng kém quá,1
giao đúng hàng chưa dùng tạm thời cho 5s,0
hợp với tiền nào của lấy,1
chất lượng sản phẩm tuyệt vời chuẩn hàng au rồi   đóng gói sản phẩm rất đẹp và chắc chắn,0
đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời,0
bạn đăng bài ghi sai kích thước màn hình model a7 2016 chỉ có kích thước 55 thôi giá này mà samsung đưa ra vẫn hơi chát so với cấu hình như vậy chưa nên mua vào lúc này,1
đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh chất lượng mình chưa kịp nấu thấy review rất tốt nếu có vđề gì mình sẽ phản hồi sau,0
rất đáng tiềnmình rất hài lòng với sp,0
chất lượng sản phẩm tuyệt vời hàng chính hãng fpt đã từng mua hàng trung quốc nhưng rồi phải trả lại cầm hàng chính hãng nó khác hẳnai có nhu cầu nghe gọi và phát wifi thì ok vào xem facebook hay youtube thì không phù hợp nói chung rất đáng tiền,0
nhận hàng sáng 2410 gọi điện kích hoạt bảo hành ngay sáng hôm đóvà liên lạc với tiki đến nay đã 6 lần thêm 2 lần qua email nữa nhưng vẫn chưa giải quyết,1
gửi hàng thiếu sản phẩm,1
wtf mua phải cái đồng hồ chết là ntn,1
quần giống hình so vs giá là rẻ  đóng gói sản phẩm rất đẹp và chắc chắn,0
sản phẩm chán  loại lục cần thì không có,1
zenfone 3 ultra nhìn đẹp nhỉ d,0
giày đẹp giao hàng nhanh,0
chất lượng sản phẩm tuyệt vời có 1chai nắp bị hư k nhấn được😟,0
móc khoá hơi bị rách bên trong nên nhìn hơi xấu nhưng cũng ko sao vẫn đẹp 3 mua của shop 34 lần rồi lần nào cũng từ ưng đến rất ưng luôn ủng hộ shop dài dài,0
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh còn được shop tặng quà nữa 🤗🤗🤗,0
hàng thất lạc ko nhận dc sản phẩm shop nhé buồn vận chuyển,0
giao hk đúng màu của hàng  shop phục vụ kém,1
shop gói hàng rất  cẩn thận chất son đẹp thơm lên đúng màu,0
giày bên phải dây dính màu còn giày trái góc trầy  hàng qua sử dụng  chất lượng sản phẩm rất kém,1
ốp đẹp lắm ạ y hình nữa  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,0
lần đầu ăn sấy giòn ngon lắm shop đóng gói cẩn thận ít vụn nhỏ ủng hộ shop,0
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm  bị rách  thời gian giao hàng rất nhanh,0
shop bán hàng tư vấn dễ thương lần nào mua cũng có quà 3 thanks shop ủng hộ dài dài,0
đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt  thời gian giao hàng rất nhanh,0
day dong ho bj loi k deo dc,1
rất cưng luôn nè chất lượng sản phẩm tuyệt vời,0
mọi thứ ok cái đầu dây kéo chưa đc ổn lắm phần dây kéo thì mượt êm,0
lần nào mua hàng của shop đều không thể thất vọng chất lượng tốt giá rẻ  phục vụ chu đáo trả lời và giao hàng rất nhanh nữa lần sau chắc chắn sẽ ủng hộ shop nữa,0
chán,1
rất tốt  chất lượng sản phẩm tuyệt vời giao hàng tận nơi nhanh lẹ cảm ơn shop,0
chuột mua 295 đến 108 thì hỏng k nhận lap gửi bảo hành mất 2 tuần mang về chạy thì chạy nhưng giật cục xưa để mặt bàn chạy vèo vèo giờ kéo chuột như dính keo giật giật bực cả mình không lẽ đi đâu cũng kè kè miếng lót thề không bao giờ rớ dòng sp này nữa,1
tất cả đều ok trừ vòng đinh và kính gửi lộn mầu  thời gian giao hàng lâu,0
shop phuc vu tot minh hai long cam on shop,0
không tốt tuy co thoa thuận roi nhưng shop bo khách hang tôi ko mua nua,1
mùi thơm chủ shop nhiệt tình hàng mới dùng thấy thơm lâu,0
gói hạt nêm đến tháng 32018 hết hạn mà nhìn nhàu nhĩ như bị dùng lâu rồi góc trên bên phải thì bị bong tróc nhìn mà chán shop nên rút kinh nghiệm chứ đồ thế ai muốn mua nữa,1
chất lượng sản phẩm kém loa nghe nhỏ không bas,1
mua hàng 3 lần rồi cả  3 đều rất ưng ship nhanh sữa date 2019 như anh chủ cam kết shop nhiệt tình vs khách lắm nè,0
không có bảo hành gửi kèm hướng dẫn thì của sản phẩm khác đóng gói chắc chắn quá mức 😳,0
gói rất chắc chắn sản phẩm ok,0
chất lượng sản phẩm tuyệt vời date sx mới t122017,0
camera nhìn như mắt cua,1
khong sac pinduocde tu sang toi chieu sac duoc 10 pin,1
thời gian giao hàng rất nhanh shop phục vụ rất tốtchất liệu cũng đươc,0
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh,0
ủi ko dc phẳng,1
đóng gói cẩn thận đủ số mask còn được tặng móc khóa xinh xinh nữa 😍😍,0
rán vào nước vẫn chảy mua phí tiền,1
chất lượng sản phẩm tuyệt vời 😂😂😂 sẽ tiếp tục ủng hộ shop,0
chát quá,1
rẻ mà đẹp thích lắm luôn ❤️❤️❤️❤️❤️❤️ chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt,0
giao hang lịch su hang dẹp chất luong,0
đa phần những sản phẩm mình mua trước đây từ tiki hay bất cứ ở đâu đều có nhãn phụ và tem niêm phong rất đảm bảo tuy nhiên vừa rồi mình mua sản phẩm này thì 2 cả đều không có nhìn không khác gì hàng xách tay trong khi hàng xách tay bên ngoài thị trường chỉ bán có nửa giá vì vậy hi vọng tiki sẽ xem lại và kiểm soát chặt chẽ hơn về nguồn hàng,1
rất bền và đẹp ạ,0
smartphone  về công nghệ samsung là số 1,0
tiểu thuyết của cố mạn có thể xem như chiếc thuyền đang lênh đênh  không cố định trên biển lớn  tuy vây  chiếc thuyền đi một cánh êm ả  không sóng gió  không vật cản … cứ vậy rồi cập bến một cánh êm đep đã làm mất đi cái hay của tiểu thuyết ngôn tình  có lẽ bạn cũng nghỉ như tôi tình yêu đẹp  xâu sắc  bề chặt cần phải đi qua biể lớn và vươt qua sóng gió tôi cũng là độc giả của cố mạn nhưng đây là điêm trừ cho những tác phẩm của côkhông khác yêu em từ cái nhìn đầu tiên bên nhau trọn đời … bưa trưa tinh yêu là một cuốn tiểu thuyết ít sóng gió tác giả chú trọng vào thể loại hài hước  cốt truyện khá quen thuộc  kể về đai boss phong đằng  lạnh lùng  nhà giàu đẹp trai  làm tổng giám đốc của tiết sam sam  tiết sam sam ngây thơ hồn nhiên bị đại boss bắt nạt rồi cũng lại đinh mệnh tình cờ 2 người tình cờ gặp nhau  đại boss chỉ vì những câu nói hồn nhiên của tiết sam sam ‘ bọn tư bản quả nhiên là quỷ hút máu’ mà bị ‘ cảm nắng’ hơi bị đối lập với vẻ lạnh lùng cứ vậy rồi họ yêu nhau không có sóng gió dương như đã làm mất đi phần hay của tác phẩm 30 tác giả xây đựng nhân vật nữ quá hồn nhiên  ngây thơ  có thể nói là quá ngốc  nhưng theo  xu hướng  đọc truyện ngày nay thì người đọc lại thích kiểu nhân vật nữ mạnh mẽ bữa trưa tình yêu có lẽ rất phù hợp vớ những cô gái sướt mướt,1
đóng gói sản phẩm rất kém đường vỡ vụn,1
sữa tắm hắc vỏ nắp hàng mã quá bóc ra rồi cho nên phí tiền quá để rửa tay vậy,1
ưng lắm nhé shop giày đẹp 😘,0
hàng kém chất lượng ko bao giờ mua lần 2thật sai lầm ai có ý định mua dưng ngay,0
ăn ko dai mủnchất lượng kém,1
màu của mình đây rồi chờ mãi từ 4s giờ mới có máy ưng ý cảm ơn bác tim cook sớm biết thay đổi màu sắc cứ hồng mãi thì nản thật,0
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền                 rất ưng sp kem nền  mỏng mịn đẹp thật da kem dưỡng mền mịn mùi dễ chịu  công dụng thì chưa biết,0
shop tư vấn nhiệt tình sản phẩm y hình date còn mới luôn chờ mẹ mình uống hiệu quả rồi sẽ nhận xét tiếp ạ 5 sao,0
giày xinh qué,0
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm lỗi thời gian giao hàng rất nhanh,0
cầm khá chắc tay trục uốn to đúng quảng cáo  thời gian giao hàng rất nhanh rất đáng tiền shop phục vụ rất tốt,0
chim ưng,0
lúc mới nhận hàng mình thấy hộp rất dơ mới nhìn bực lắm chả lẽ đồ deal là toàn đồ để dơ như vậy sao còn phần âm thì mới mở to 1 xí đã rè loa nghe rất khó chịu thật sự không xứng đáng với tầm tiền đã bỏ ra lần đầu mua đồ trên tiki thật sự thất vọng,1
kèm dây cột tóc xinh ủng hộ rate lại cho m nha,0
chat lưong sp kem,0
nhạt  ít ruốc,1
mua hai đôi mà hết một đôi sai rồi 2 chiếc phải luôn sao khách hàng mang được,1
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền,0
thời gian giao hàng nhanh đóng gói sp chắc chắn sản phẩm dùng khá ok,0
